open,high,low,close,volume,RSI,MACD,MACDs,MACDh,SMA_10,SMA_50,EMA_10,EMA_50,OBV,BBL,BBM,BBU,STOCHk,STOCHd,CCI,SMA_200
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.010992139,-0.19871424,-0.06415815,-0.19711646,0.12840772,-0.0071215737,-0.30660397,-0.27980745,0.8329332,-0.12985973,-0.14516321,-0.036797564,-0.22979352,0.5528648,-0.037744965,-0.061384477,-0.17398965,-0.1018385,-0.07956052,0.93941396,-0.7544766
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
-0.00026342002,-0.202235,-0.087043405,-0.21144475,0.08305821,0.0028768918,-0.3151867,-0.22161362,1.0255344,-0.14907825,-0.19308765,-0.04311257,-0.21550645,0.58840597,-0.066596135,-0.06779496,-0.22589432,-0.098748766,-0.0905741,-0.019603692,-0.71578926
0.0026041532,-0.1626313,-0.06033806,-0.18470143,0.060098637,0.002937214,2.1336448,-0.17517807,0.9693842,-0.07236605,0.1244017,-0.047577474,-0.14833716,0.5217515,-0.051828984,-0.043969713,-0.12121871,-0.12425901,-0.062657215,-0.047048878,-0.18243961
0.0026041532,-0.1626313,-0.06033806,-0.18470143,0.060098637,0.002937214,2.1336448,-0.17517807,0.9693842,-0.07236605,0.1244017,-0.047577474,-0.14833716,0.5217515,-0.051828984,-0.043969713,-0.12121871,-0.12425901,-0.062657215,-0.047048878,-0.18243961
0.0026041532,-0.1626313,-0.06033806,-0.18470143,0.060098637,0.002937214,2.1336448,-0.17517807,0.9693842,-0.07236605,0.1244017,-0.047577474,-0.14833716,0.5217515,-0.051828984,-0.043969713,-0.12121871,-0.12425901,-0.062657215,-0.047048878,-0.18243961
-0.010836558,-0.17222165,-0.06645802,-0.21634872,0.0428607,-0.045450233,2.1370332,0.19050452,0.8440223,-0.06315459,0.11475133,-0.050648514,-0.13826671,0.46714517,-0.038808767,-0.10298687,-0.1290533,-0.10744331,-0.054902952,-0.049827754,-0.17352907
-0.010836558,-0.17222165,-0.06645802,-0.21634872,0.0428607,-0.045450233,2.1370332,0.19050452,0.8440223,-0.06315459,0.11475133,-0.050648514,-0.13826671,0.46714517,-0.038808767,-0.10298687,-0.1290533,-0.10744331,-0.054902952,-0.049827754,-0.17352907
-0.013319077,-0.17987695,-0.056708794,-0.19932988,0.07057946,-0.04028961,1.8647212,0.08080294,0.700003,-0.05250896,0.1250674,-0.050284665,-0.13812426,0.4710756,-0.031197645,-0.09718993,-0.11486997,-0.11484745,-0.05467397,0.5634778,-0.17838082
-0.010836558,-0.17222165,-0.06645802,-0.21634872,0.0428607,-0.045450233,2.1370332,0.19050452,0.8440223,-0.06315459,0.11475133,-0.050648514,-0.13826671,0.46714517,-0.038808767,-0.10298687,-0.1290533,-0.10744331,-0.054902952,-0.049827754,-0.17352907
-0.010836558,-0.17222165,-0.06645802,-0.21634872,0.0428607,-0.045450233,2.1370332,0.19050452,0.8440223,-0.06315459,0.11475133,-0.050648514,-0.13826671,0.46714517,-0.038808767,-0.10298687,-0.1290533,-0.10744331,-0.054902952,-0.049827754,-0.17352907
-0.010836558,-0.17222165,-0.06645802,-0.21634872,0.0428607,-0.045450233,2.1370332,0.19050452,0.8440223,-0.06315459,0.11475133,-0.050648514,-0.13826671,0.46714517,-0.038808767,-0.10298687,-0.1290533,-0.10744331,-0.054902952,-0.049827754,-0.17352907
-0.0084180515,-0.23602793,-0.05701649,-0.1927592,0.068558335,-0.06283303,1.9414616,0.13971649,-0.30850345,-0.035389587,0.12978908,-0.07721248,-0.1339263,0.50345045,-0.02469285,-0.11391814,-0.12951931,-0.020011412,-0.056047328,0.63482726,-0.19060105
-0.0147408275,-0.24302006,-0.072479025,-0.19249801,0.11033505,-0.037833415,-0.23180258,0.11656687,-0.3291374,-0.09509072,-0.107724145,-0.066183686,-0.24062338,0.5495201,-0.021516936,-0.10132458,-0.20602794,0.0023352723,-0.04098225,0.9390751,-0.75144273
-0.0147408275,-0.24302006,-0.072479025,-0.19249801,0.11033505,-0.037833415,-0.23180258,0.11656687,-0.3291374,-0.09509072,-0.107724145,-0.066183686,-0.24062338,0.5495201,-0.021516936,-0.10132458,-0.20602794,0.0023352723,-0.04098225,0.9390751,-0.75144273
-0.0147408275,-0.24302006,-0.072479025,-0.19249801,0.11033505,-0.037833415,-0.23180258,0.11656687,-0.3291374,-0.09509072,-0.107724145,-0.066183686,-0.24062338,0.5495201,-0.021516936,-0.10132458,-0.20602794,0.0023352723,-0.04098225,0.9390751,-0.75144273
-0.009306052,-0.2383244,-0.0961848,-0.21403694,0.060872495,-0.024782281,-0.22582024,0.29110056,-0.1787387,-0.14314108,-0.16542757,-0.08154898,-0.23769476,0.5752879,-0.046621967,-0.13148493,-0.2561498,-0.010222606,-0.055588856,0.02852566,-0.72735804
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
-0.006115518,-0.24403769,-0.070225544,-0.18491061,0.14134237,-0.012553499,-0.28185,-0.25464836,-0.25125033,-0.12254066,-0.097452484,-0.06423589,-0.257375,0.58541334,-0.024269113,-0.061053704,-0.18658218,-0.0012007963,-0.06355465,1.068761,-0.7880744
0.0020085697,-0.23024836,-0.08360864,-0.19955012,0.08741441,0.013714249,-0.2693581,-0.20254387,-0.13260993,-0.19521675,-0.15991554,-0.08775658,-0.2722838,0.6278952,-0.060680255,-0.073130324,-0.25974175,-0.007973552,-0.079482384,0.035782702,-0.77988523
0.0020085697,-0.23024836,-0.08360864,-0.19955012,0.08741441,0.013714249,-0.2693581,-0.20254387,-0.13260993,-0.19521675,-0.15991554,-0.08775658,-0.2722838,0.6278952,-0.060680255,-0.073130324,-0.25974175,-0.007973552,-0.079482384,0.035782702,-0.77988523
0.0026041532,-0.1626313,-0.06033806,-0.18470143,0.060098637,0.002937214,2.1336448,-0.17517807,0.9693842,-0.07236605,0.1244017,-0.047577474,-0.14833716,0.5217515,-0.051828984,-0.043969713,-0.12121871,-0.12425901,-0.062657215,-0.047048878,-0.18243961
-0.010836558,-0.17222165,-0.06645802,-0.21634872,0.0428607,-0.045450233,2.1370332,0.19050452,0.8440223,-0.06315459,0.11475133,-0.050648514,-0.13826671,0.46714517,-0.038808767,-0.10298687,-0.1290533,-0.10744331,-0.054902952,-0.049827754,-0.17352907
-0.010836558,-0.17222165,-0.06645802,-0.21634872,0.0428607,-0.045450233,2.1370332,0.19050452,0.8440223,-0.06315459,0.11475133,-0.050648514,-0.13826671,0.46714517,-0.038808767,-0.10298687,-0.1290533,-0.10744331,-0.054902952,-0.049827754,-0.17352907
