entry_time,entry_price,stop_loss,take_profit,size,commission_entry,partial_exit_done,gross_profit,gross_loss,exit_time,exit_price,commission_exit,pnl_$,pnl_%
2017-08-20 07:30:00,4143.73,4107.770525909933,4203.662456816778,1.3904541505464332,2.8808332886218855,False,0.0,50.0,2017-08-20 08:15:00,4107.770525909933,2.8558332886218856,-52.85583328862189,-0.008678044681981351
2017-08-22 21:00:00,4000.0,4043.243965368237,4186.872630627283,0.22172551655554693,0.8869020662221877,True,28.4646822037408,0.0,2017-08-23 06:00:00,4043.243965368237,0.4482451783906851,9.140045380791799,0.010810991342059196
2017-08-23 06:30:00,4081.61,4176.390848308831,4195.617742795066,0.3644101902898873,1.4873802767891071,True,65.04957682159443,0.0,2017-08-23 09:00:00,4195.617742795066,0.7644629300177888,40.78112031645273,0.0279320520076798
2017-08-29 13:00:00,4408.09,4500.167606463494,4502.902213367518,0.4409146386263371,1.9435914093823705,True,66.77246722444451,0.0,2017-08-29 13:30:00,4502.902213367518,0.9926977510883365,40.81139504321398,0.02150868366288299
2017-09-05 17:30:00,4302.01,4329.469384397927,4443.285249444798,0.29775899082584567,1.2809621561226963,True,66.56437162512694,0.0,2017-09-05 19:30:00,4443.285249444798,0.6615140659130245,41.40446163743956,0.03283935868228984
2017-09-12 02:45:00,4269.13,4284.1021138710685,4337.079251910739,0.6230019124712616,2.659676154588437,True,33.37978399735136,0.0,2017-09-12 04:15:00,4284.1021138710685,1.3345019050819251,7.993153670331166,0.0035070644068155243
2017-09-12 04:45:00,4296.18,4309.3742662524055,4358.771052278245,0.6782017759795294,2.9136769059277343,True,66.48388469518991,0.0,2017-09-12 06:45:00,4358.771052278245,1.4780631343716342,40.971299681161774,0.014569001363593962
2017-09-15 14:00:00,3650.01,3725.1977478500557,3957.123926351909,0.13904273362015024,0.5075073681408846,True,37.73496404971486,0.0,2017-09-15 15:00:00,3725.1977478500557,0.25898083906834946,10.195329156745945,0.020599326536106893
2017-09-15 15:15:00,3608.06,3719.1774634617204,3946.8225983722914,0.12650416909362577,0.4564346323399474,True,39.45048557318092,0.0,2017-09-15 16:15:00,3719.1774634617204,0.23524572736348184,13.82157665965279,0.030797010986990375
2017-09-15 16:45:00,3565.01,3616.872130640861,3883.957164169447,0.134866765007528,0.48080136591948747,True,61.85515394862439,0.0,2017-09-16 01:45:00,3883.957164169447,0.26190836907967285,42.75346387077856,0.08946599425231534
2017-09-16 01:45:00,3830.0,3875.6912234741867,3990.042859877189,0.27035861854897475,1.0354735090425733,True,37.61753279650878,0.0,2017-09-16 02:30:00,3875.6912234741867,0.5239132625504335,11.82910279574317,0.011929823361406449
2017-09-16 04:15:00,3789.99,3823.221494402899,3936.3754600152624,0.29659365694321066,1.124086993878199,True,34.978551316387154,0.0,2017-09-16 05:15:00,3823.221494402899,0.5669716221644213,9.289278828479361,0.008768227463106617
2017-09-16 05:15:00,3860.0,3764.0033103629335,4019.9944827284444,0.5444350563435847,1.0507596587431185,False,0.0,52.26396313135393,2017-09-16 09:45:00,3764.0033103629335,1.0246276771774414,-53.288590808531374,-0.024869608714265943
2017-09-16 21:30:00,3675.0,3597.9648547547035,3803.391908742161,0.6749161855080951,1.2401584908711247,False,0.0,51.99226637901756,2017-09-17 03:45:00,3597.9648547547035,1.214162357681616,-53.20642873669917,-0.02096194428443441
2017-09-17 16:00:00,3690.0,3713.106898574533,3785.0586853621576,0.45340441754335836,1.6730623007349923,True,66.96707868647212,0.0,2017-09-18 02:00:00,3785.0586853621576,0.8580811643020294,42.241946704764395,0.02576116134475815
2017-09-18 02:15:00,3780.0,3806.375686077387,3873.5366144070354,0.4636149804855972,1.7524646262355572,True,39.63080853148302,0.0,2017-09-18 03:45:00,3806.375686077387,0.8823463947108098,11.345816791351176,0.006977694729467446
2017-09-18 03:45:00,3830.0,3772.066631260592,3926.555614565679,0.901354474135065,1.7260938179686494,False,0.0,52.21850111498173,2017-09-18 04:15:00,3772.066631260592,1.6999845674111587,-53.918485682392884,-0.015126205937182193
2017-09-18 04:30:00,3779.98,3805.235750089453,3885.114014286005,0.41169896798085936,1.5562138649882888,True,68.45746460926229,0.0,2017-09-18 06:30:00,3885.114014286005,0.799748715084761,42.48381646614839,0.02781337845332645
2017-09-18 06:30:00,3899.96,3940.26568977604,4009.40045060297,0.39798532725823965,1.5521268568940443,True,44.525466189962316,0.0,2017-09-18 07:15:00,3940.26568977604,0.7840839650149654,15.256989170871318,0.010334898249223018
2017-09-18 11:00:00,3954.99,4003.618321500125,4075.0381344754464,0.3642554660554573,1.4406267256946728,True,71.80227504546748,0.0,2017-09-18 13:00:00,4075.0381344754464,0.7421774574335575,42.98601171500847,0.030353587360637237
2017-09-18 15:30:00,4050.01,3978.9206904423795,4168.492182596035,0.7429844647232327,1.50454725598687,False,0.0,52.81825260921301,2017-09-18 16:00:00,3978.9206904423795,1.4781381296822633,-54.296390738895276,-0.017552872599727088
2017-09-19 00:00:00,4050.0,3997.9746684833126,4136.708885861146,1.0098781956321867,2.045003346155178,False,0.0,52.53924791923861,2017-09-19 00:45:00,3997.9746684833126,2.018733722195559,-54.55798164143417,-0.012845760868317877
2017-09-20 09:15:00,3953.62,3892.4769613682242,4055.5250643862923,0.8546554794079767,1.6894914982484825,False,0.0,52.25623299430066,2017-09-20 10:15:00,3892.4769613682242,1.663363381751332,-53.91959637605199,-0.015465077228407295
2017-09-20 12:15:00,3954.17,4005.671740645621,4040.4101070179768,0.5022623207870679,1.9860306009866004,True,69.17784311364026,0.0,2017-09-20 14:15:00,4040.4101070179768,1.0146728786411872,42.300483417132895,0.021809913842342817
2017-09-20 17:00:00,4039.99,3998.348559437638,4109.3924009372695,1.2560574949742596,2.5372298595605294,False,0.0,52.30404351987971,2017-09-20 17:45:00,3998.348559437638,2.5110778378005896,-54.815121357680304,-0.01030731278106179
2017-09-23 05:15:00,3687.37,3707.6243904305725,3749.855294385502,0.6937269837560199,2.5580280680924354,True,38.78128414680102,0.0,2017-09-23 09:15:00,3707.6243904305725,1.2860395426368265,12.764977638581087,0.005492909697310708
2017-09-23 09:15:00,3719.99,3735.3929500548397,3779.8115766861524,0.7269605416846769,2.7042859454615815,True,70.32045732829054,0.0,2017-09-23 10:45:00,3779.8115766861524,1.373886935626889,42.11403885657007,0.016081112230450254
2017-09-23 10:45:00,3770.01,3792.987313024501,3832.7744316419917,0.6971822150826368,2.6283839226836916,True,41.32989836586344,0.0,2017-09-23 12:15:00,3792.987313024501,1.32220164833738,14.697172342731172,0.006094761824106764
2017-09-23 12:15:00,3770.0,3731.0484125087296,3834.9193124854505,1.3527088444429873,2.549856171775031,False,0.0,52.69015690453631,2017-09-23 13:15:00,3731.0484125087296,2.523511093322763,-55.21366799785907,-0.010331986071955014
2017-09-23 13:30:00,3779.99,3739.384505350456,3847.6658244159057,1.2904987301829833,2.439036147552187,False,0.0,52.401339283688124,2017-09-23 15:15:00,3739.384505350456,2.4128354779103436,-54.814174761598466,-0.010742222770309907
2017-09-23 15:45:00,3746.36,3706.2967680521415,3813.1320532464315,1.300820495385118,2.436670935545495,False,0.0,52.11507322914236,2017-09-23 16:15:00,3706.2967680521415,2.4106133989309244,-54.52568662807329,-0.010693908740179437
2017-09-23 16:45:00,3750.24,3763.6752835682114,3821.7437435644347,0.6040506745708375,2.2653350018025376,True,31.96778618019045,0.0,2017-09-24 00:30:00,3763.6752835682114,1.1367252969524833,6.978866805476232,0.0035825130040241736
2017-09-24 01:15:00,3757.51,3722.621951247865,3815.6567479202254,1.489546390855735,2.7984927295521667,False,0.0,51.967367102741754,2017-09-24 04:15:00,3722.621951247865,2.7725090460007955,-54.73987614874255,-0.009284885137267789
2017-09-24 13:00:00,3718.94,3676.8435449688204,3789.1007583852993,1.227649102996265,2.282776677548465,False,0.0,51.67967525835028,2017-09-24 14:45:00,3676.8435449688204,2.25693683991929,-53.93661209826957,-0.011319476794780134
2017-09-24 15:30:00,3707.27,3666.9158919713227,3774.5268467144624,1.273688871476115,2.3609542712786284,False,0.0,51.39857831447119,2017-09-24 18:00:00,3666.9158919713227,2.335254982121393,-53.73383329659258,-0.010885127878109033
2017-09-25 03:15:00,3747.94,3783.1077005212505,3816.771349305517,0.6188810875227962,2.319529183170189,True,46.82216022849164,0.0,2017-09-25 04:30:00,3783.1077005212505,1.1706469039572283,20.59397784031028,0.009383207981251161
2017-09-25 04:30:00,3782.44,3881.366635376073,3853.7582220906716,0.5997637691772104,2.268570471086648,True,61.68766430356817,0.0,2017-09-25 14:15:00,3853.7582220906716,1.1556722783893831,41.618413413729144,0.018855083515051527
2017-09-25 14:15:00,3875.31,3906.1615376456957,3946.1481678769724,0.6071879841884691,2.353041667005416,True,47.575747681092274,0.0,2017-09-25 15:00:00,3906.1615376456957,1.1858871749788105,17.546795777225874,0.007961050250353074
2017-09-25 18:30:00,3906.19,3922.6807098436616,3991.0857466577386,0.5087487953460581,1.9872694568928186,True,29.22998147055383,0.0,2017-09-25 22:45:00,3922.6807098436616,0.9978295428300915,7.391799224534097,0.004221686565082992
2017-09-26 00:00:00,3923.15,3934.604827427706,3976.5972843113223,0.8100650859040109,3.178006841764321,True,33.45373278251575,0.0,2017-09-26 01:45:00,3934.604827427706,1.5936429987642804,7.685512765475857,0.002919803583270031
2017-09-26 02:00:00,3957.99,3926.292002109331,4010.8199964844475,1.643332171615854,3.2521461509669165,False,0.0,52.09033970954757,2017-09-26 03:00:00,3926.292002109331,3.2261009811121433,-55.31644069065972,-0.008008609898122236
2017-09-26 12:00:00,3972.0,3935.0684874282438,4033.5525209529274,1.4025284416580361,2.7854214851328596,False,0.0,51.79749677533943,2017-09-26 12:30:00,3935.0684874282438,2.7595227367451898,-54.55701951208462,-0.00929796389017025
2017-09-26 14:15:00,3939.93,3900.4923394947964,4005.6594341753394,1.3061318524093732,2.5730340346316307,False,0.0,51.510784570353344,2017-09-26 15:15:00,3900.4923394947964,2.547278642346454,-54.0580632126998,-0.010009736341814053
2017-09-27 03:30:00,3946.5,3975.8696455173467,4008.1032453246294,0.6929779539774176,2.7348374953718784,True,67.95950046821245,0.0,2017-09-27 10:15:00,4008.1032453246294,1.3887635931376545,41.30092731029292,0.01560958959194967
2017-09-27 10:15:00,4020.1,4047.7842606419863,4085.511605963882,0.6566101376210788,2.639638414250499,True,70.17863268071298,0.0,2017-09-27 11:00:00,4085.511605963882,1.3412941689222295,41.60862942503828,0.016271139017408093
2017-09-27 14:30:00,4097.0,4121.038981039354,4169.848830937646,0.593285998071639,2.430692734099505,True,68.94894548019538,0.0,2017-09-27 18:45:00,4169.848830937646,1.236956462735349,41.983234908458165,0.017781018046777203
2017-09-27 18:45:00,4156.5,4204.677349190374,4236.3951700587995,0.5443017293235883,2.2623901379334947,True,72.32634910756543,0.0,2017-09-27 22:00:00,4236.3951700587995,1.1529386085805509,42.33414061902621,0.01922174186426068
2017-09-27 22:00:00,4240.0,4186.51487922945,4329.141867950917,0.982017453540742,2.081877001506373,False,0.0,52.52332210141422,2017-09-27 22:30:00,4186.51487922945,2.055615340455666,-54.57893744186989,-0.012614415276073033
2017-09-28 03:30:00,4181.91,4220.420118505739,4261.665774715806,0.5458331827731225,2.282625245370749,True,68.48874444750437,0.0,2017-09-28 04:45:00,4261.665774715806,1.1630792968642067,42.37026906080042,0.019071614337899712
2017-09-29 16:00:00,4200.0,4139.105080872098,4301.491531879836,0.8631174001023948,1.8125465402150291,False,0.0,52.55946427712004,2017-09-29 17:30:00,4139.105080872098,1.786266808076469,-54.34573108519651,-0.014498790268548008
2017-09-29 18:30:00,4178.25,4111.984559824691,4288.692400292181,0.7889281765983426,1.6481695769360125,False,0.0,52.27867288899298,2017-09-29 19:30:00,4111.984559824691,1.6220302404915161,-53.9007031294845,-0.01585961590984476
2017-09-30 01:00:00,4180.0,4209.073324816108,4293.787325923733,0.38083421640118253,1.5918870245569432,True,34.451534284864614,0.0,2017-09-30 03:15:00,4209.073324816108,0.8014795707157313,10.270637303803715,0.0069553408650975465
2017-09-30 05:45:00,4256.22,4306.560361832484,4375.985671615301,0.36291131739692806,1.5446304073311532,True,39.13991992470668,0.0,2017-09-30 08:15:00,4306.560361832484,0.781449747181009,17.487637283683693,0.01182748115287361
2017-09-30 15:00:00,4349.98,4308.151756802469,4419.69373866255,1.2512439596469704,2.721443099792564,False,0.0,52.33733664355434,2017-09-30 16:45:00,4308.151756802469,2.6952744314707866,-55.03261107502512,-0.009615732301649745
2017-09-30 18:15:00,4379.92,4335.368666218805,4454.172222968659,1.168283010971254,2.558493062706608,False,0.0,52.048566372680256,2017-09-30 18:45:00,4335.368666218805,2.5324687795202676,-54.58103515220052,-0.0101717231778652
2017-10-01 20:45:00,4338.51,4369.666922509738,4405.712264572578,0.6418790232346806,2.7847985610938943,True,72.34097316973185,0.0,2017-10-01 23:30:00,4405.712264572578,1.4139671425184495,41.72175680048611,0.015489710654712656
2017-10-01 23:30:00,4394.0,4421.572297338108,4461.8031053401855,0.6402920202797596,2.813443137109264,True,44.95736872031381,0.0,2017-10-02 01:15:00,4421.572297338108,1.4155487295378175,16.23877323683359,0.006274988015045062
2017-10-02 01:45:00,4437.98,4536.693752230184,4528.130994099222,0.48338424976826067,2.145249632786545,True,61.658254778887624,0.0,2017-10-02 14:00:00,4528.130994099222,1.0944136017175305,42.48315704679816,0.020313519686709445
2017-10-04 06:00:00,4350.0,4299.625248969261,4433.957918384565,1.0437722933471945,2.2702047380301478,False,0.0,52.5797694101488,2017-10-04 08:15:00,4299.625248969261,2.243914853325074,-54.82368426347387,-0.011580402535802158
2017-10-05 16:15:00,4317.94,4354.479289768359,4404.194834358934,0.505230618413103,2.181555496470674,True,60.66854721826376,0.0,2017-10-06 07:00:00,4404.194834358934,1.112567039887479,42.466016264396615,0.019975922397933787
2017-10-06 08:00:00,4400.0,4368.10403464098,4453.159942265032,1.6483487765022833,3.626367308305023,False,0.0,52.575675474899846,2017-10-06 13:00:00,4368.10403464098,3.6000794705675734,-56.17575494546742,-0.007249083036140911
2017-10-08 01:45:00,4479.99,4436.5910580722775,4552.3215698795375,1.2045608151160438,2.698210203055863,False,0.0,52.27666486363098,2017-10-08 02:15:00,4436.5910580722775,2.672071870624047,-54.94873673425502,-0.009687285446557305
2017-10-08 10:30:00,4496.07,4464.228585305853,4549.139024490243,1.632729909406353,3.6704339818923106,False,0.0,51.98843012894443,2017-10-08 11:15:00,4464.228585305853,3.6444397668278383,-55.63286989577227,-0.007082054926668581
2017-10-08 12:00:00,4500.0,4552.05396737032,4567.644632359249,0.6368072849573323,2.8656327823079955,True,68.8157394935476,0.0,2017-10-08 13:30:00,4567.644632359249,1.4543546884913128,41.62223998613897,0.015032140524277565
2017-10-08 13:30:00,4572.0,4528.498025980089,4644.503290033186,1.1955127350323862,2.732942112284035,False,0.0,52.007163939852035,2017-10-08 18:30:00,4528.498025980089,2.706938530314109,-54.71410247016615,-0.009514867458423306
2017-10-08 20:15:00,4625.02,4582.270001000086,4696.26999833319,1.209822922265884,2.79772760596908,False,0.0,51.71992871693978,2017-10-08 21:00:00,4582.270001000086,2.7718676416106103,-54.491796358550395,-0.009243203056400657
2017-10-08 22:00:00,4640.0,4594.861450738123,4715.230915436462,1.1394580007150623,2.6435425616589447,False,0.0,51.43348109711719,2017-10-09 05:00:00,4594.861450738123,2.617825821110386,-54.051306918227574,-0.009728135616783925
2017-10-09 14:15:00,4655.01,4679.284685545039,4702.991615840278,0.8883611975467657,4.13533025819217,True,49.142060220085355,0.0,2017-10-09 15:00:00,4679.284685545039,2.0784474734565155,19.486241247405196,0.0052147440166699244
2017-10-09 15:00:00,4664.11,4679.77546106453,4718.589313047045,0.78553121238177,3.6638039829819373,True,36.13621850730312,0.0,2017-10-09 17:15:00,4679.77546106453,1.8380548458022385,10.467653776737476,0.003358724615099143
2017-10-09 17:15:00,4682.8,4707.9569999849755,4737.6176923481435,0.7828706314101447,3.6660265927674254,True,68.7886443714714,0.0,2017-10-09 18:00:00,4737.6176923481435,1.8544708770942318,41.06069054394376,0.011706178429175554
2017-10-09 18:00:00,4720.0,4745.06177440488,4781.774068909938,0.6988545194302148,3.298593331710614,True,43.65682180337083,0.0,2017-10-09 18:45:00,4745.06177440488,1.6580539330092026,15.856480374781984,0.005309697967135689
2017-10-10 00:45:00,4863.0,4795.758285209711,4975.069524650482,0.7731881003534238,1.88000686600935,False,0.0,51.990493723210136,2017-10-10 03:45:00,4795.758285209711,1.854011619147745,-53.844505342357884,-0.01382720847013959
2017-10-10 17:00:00,4907.02,4852.312457928622,4998.199236785631,0.945242085537286,2.3191609092865866,False,0.0,51.7118711621683,2017-10-10 21:30:00,4852.312457928622,2.2933049737055025,-54.0051761358738,-0.011148832095931574
2017-10-11 19:15:00,4874.58,4842.673223946656,4927.757960088906,1.6118911353174197,3.928646145197794,False,0.0,51.4302494769425,2017-10-11 19:45:00,4842.673223946656,3.902931020459323,-55.33318049740182,-0.006545543627008581
2017-10-11 19:45:00,4872.1,4839.5026267703315,4926.428955382781,1.5686521727827258,3.8213151255073594,False,0.0,51.1339403437295,2017-10-11 20:30:00,4839.5026267703315,3.795748155335495,-54.929688499064994,-0.006690620724055098
2017-10-12 05:30:00,4899.55,4929.540008534855,4948.595371158515,0.8638291464395795,4.232374094438042,True,67.58198283025904,0.0,2017-10-12 07:15:00,4948.595371158515,2.1373704577713575,40.2294506469011,0.010010178722232671
2017-10-12 07:15:00,4930.0,4990.013221644849,4983.387480186944,0.7981834312214049,3.9350443159215263,True,66.78213013911046,0.0,2017-10-12 07:45:00,4983.387480186944,1.9888286590207032,40.62417346085921,0.010829103486195585
2017-10-12 07:45:00,5010.2,5146.591145193773,5074.735378324457,0.6641059670338122,3.327303716032806,True,76.13885957292901,0.0,2017-10-12 08:15:00,5074.735378324457,1.6850810229314312,41.17324880712519,0.012880798835267509
2017-10-12 20:00:00,5340.97,5279.768545508853,5442.9724241519125,0.8460130096599658,2.259265052101794,False,0.0,51.777226709622845,2017-10-12 21:45:00,5279.768545508853,2.233376438746983,-54.010603148369825,-0.011458865054689907
2017-10-12 23:15:00,5360.06,5396.864970025594,5466.985080700323,0.4013392448193651,2.1512024325864862,True,68.87488158462774,0.0,2017-10-13 00:30:00,5466.985080700323,1.0970578318635018,41.81617330865369,0.019948485781935782
